user_id,hashtag,no_of_uses
6760427745068549126,blacklivesmatter,4
6760427745068549126,blm,4
6760427745068549126,greenscreenvideo,4
6760427745068549126,greenscreen,4
6760427745068549126,acab,4
6809400823530882054,blacklivesmatter,5
6809400823530882054,nojustice,2
6809400823530882054,georgefloyd,2
6809400823530882054,nopeace,2
6718497895333544965,peacefulprotest,2
6718497895333544965,blacklivesmatter,4
6718497895333544965,georgefloyd,2
6758672873437742086,foryou,2
6758672873437742086,blacklivesmatter,2
6758672873437742086,blm,2
6758672873437742086,louisfarrakhan,2
6758672873437742086,latinlivesmatter,2
6758672873437742086,karen,2
6758672873437742086,ice,2
6758672873437742086,foryoupage,2
6758672873437742086,karens,2
6758672873437742086,fyp,2
6296408,foryou,5
6296408,justiceforgeorgefloyd,7
6296408,blacklivesmatter,7
6296408,blm,8
6296408,f12,5
6296408,1312,7
6296408,youareloved,3
6296408,youarewanted,3
6296408,riot,2
6296408,xyzbca,2
6296408,riots,2
6296408,foryoupage,2
6296408,protest,3
6296408,fyp,5
6296408,acab,7
6296408,youarehuman,5
6675400780911002629,blacklivesmatter,2
6675400780911002629,blm,2
6675400780911002629,foryoupage,2
6675400780911002629,nojusticenosleep,2
6675400780911002629,fyp,2
6796055037707011077,blm,2
6796055037707011077,blacklivesmatter,2
6796055037707011077,fyp,2
6796055037707011077,blackwomenmatter,2
6844614351980168198,prolife,2
6844614351980168198,blacklivesmatter,2
6844614351980168198,blm,2
6844614351980168198,greenscreenvideo,2
6844614351980168198,allblacklivesmatter,2
6844614351980168198,prochoice,2
6844614351980168198,liberallogic,2
6844614351980168198,abortion,2
6821670235021034502,blacklivesmatter,4
6821670235021034502,blm,4
6821670235021034502,georgefloyd,4
6821670235021034502,1312,4
6821670235021034502,protests,3
6821670235021034502,acab,4
6574607712125239301,foryou,2
6574607712125239301,blacklivesmatter,2
6574607712125239301,blm,2
6574607712125239301,asmr,2
6574607712125239301,fyp,2
6574607712125239301,acab,2
6574607712125239301,fun,2
6827136423720715270,blm,2
6827136423720715270,blacklivesmatter,2
6827136423720715270,fyp,2
6704807021461734406,art,2
6704807021461734406,blacklivesmatter,2
6704807021461734406,blm,2
6704807021461734406,artist,2
6704807021461734406,4you,2
1827958,foryou,2
1827958,edit,2
1827958,justiceforgeorgefloyd,2
1827958,throwback,2
1827958,blacklivesmatter,2
1827958,foryoupage,2
1827958,fyp,2
6774439822318339077,tiktok,3
6774439822318339077,foryou,5
6774439822318339077,justiceforgeorgefloyd,5
6774439822318339077,blacklivesmatter,5
6774439822318339077,viral,5
6774439822318339077,foryoupage,5
6774439822318339077,xyzbca,2
6774439822318339077,fyp,5
6774439822318339077,georgefloyd,5
6791353035102635014,justiceforgeorge,3
6791353035102635014,noedit,2
6791353035102635014,blacklivesmatter,3
6791353035102635014,painting,2
6791353035102635014,mineapolis,3
6791353035102635014,fyp,3
6791353035102635014,georgefloyd,3
6573352887244701702,voorjou,4
6573352887244701702,fyp,5
6573352887244701702,hajiwais,5
6573352887244701702,react,2
6573352887244701702,dog,2
6573352887244701702,pourtoi,5
6573352887244701702,belgium,4
6573352887244701702,xyzbca,4
6573352887244701702,goviral,5
6573352887244701702,sad,3
6573352887244701702,bahaudin_dije,5
6573352887244701702,afghanistan,4
6573352887244701702,foryou,5
6573352887244701702,blacklivesmatter,5
6573352887244701702,duet,5
6573352887244701702,afghanboy,2
224287855085608960,riot,2
224287855085608960,protest,2
224287855085608960,blacklivesmatter,2
224287855085608960,georgefloyd,2
63558520586924032,foryou,2
63558520586924032,blacklivesmatter,2
63558520586924032,testus1,2
63558520586924032,foryoupage,2
6729299555973907462,blacklivesmatter,2
6729299555973907462,love,2
6729299555973907462,foryoupage,2
6729299555973907462,fyp,2
6729299555973907462,georgefloyd,2
6729299555973907462,copsoftiktok,2
6803534934574842885,peacefulprotest,2
6803534934574842885,blacklivesmatter,2
6803534934574842885,vigil,2
6803534934574842885,georgefloyd,2
6833536535888872453,fyp,2
6833536535888872453,xyzbca,2
6833536535888872453,famous,2
6688051865886458885,foryou,2
6688051865886458885,blacklivesmatter,2
6688051865886458885,justiceforfloyd,2
6688051865886458885,protest,2
6688051865886458885,georgefloyd,2
6688051865886458885,minneapolis,2
6688051865886458885,minnesota,2
6734020055460103173,nojusticenopeace,2
6734020055460103173,minneapolisminnesota,3
6734020055460103173,nopeacenojustice,3
6734020055460103173,blacklivesmatter,5
6734020055460103173,justiceforgeorgefloyd,5
6734020055460103173,checkyourprivilege,3
6734020055460103173,minneapolisprotest,5
6840998078406018053,hemlock,2
6840998078406018053,sketch,2
6840998078406018053,blm,2
6840998078406018053,blacklivesmatter,2
6840998078406018053,acting,2
6840998078406018053,pagan,2
6840998078406018053,pov,2
6840998078406018053,oc,2
6840998078406018053,duetme,2
6840998078406018053,afterlife,2
6840998078406018053,fyp,2
6840998078406018053,norse,2
6840998078406018053,defundthepolice,2
6783290152254145542,hungergames,2
6783290152254145542,breonnataylor,4
6783290152254145542,saytheirnames,2
6783290152254145542,blacklivesmatter,13
6783290152254145542,blm,13
6783290152254145542,blackvoicesheard,2
6783290152254145542,arresttheklillersofbreonnataylor,2
6783290152254145542,vote,2
6783290152254145542,policebrutality,2
6783290152254145542,protest,7
6783290152254145542,kids,2
6783290152254145542,signs,2
6783290152254145542,register,2
6783290152254145542,racism,4
6678758756753048581,foryou,3
6678758756753048581,blm,2
6678758756753048581,blacklivesmatter,7
6678758756753048581,endracism,3
6678758756753048581,foryoupage,4
6678758756753048581,stopracism,3
6678758756753048581,fyp,7
6678758756753048581,georgefloyd,3
6809910399741625349,kolors,2
6809910399741625349,viral,8
6809910399741625349,4,3
6809910399741625349,charlidamelio,3
6809910399741625349,meme,5
6809910399741625349,familythings,2
6809910399741625349,protest,3
6809910399741625349,4u,6
6809910399741625349,fyp,8
6809910399741625349,worldoceansday,3
6809910399741625349,motivation,2
6809910399741625349,blm,8
6809910399741625349,today,3
6809910399741625349,fun,2
6809910399741625349,funny,5
6809910399741625349,school,3
6809910399741625349,help,3
6809910399741625349,food,3
6809910399741625349,xyzbca,8
6809910399741625349,fbi,3
6809910399741625349,georgefloyd,6
6809910399741625349,black,3
6809910399741625349,sad,3
6809910399741625349,bestfriendday,3
6809910399741625349,petstory,2
6809910399741625349,blacklivesmatter,8
6809910399741625349,duet,3
6809910399741625349,foryoupage,8
6809910399741625349,trump2020,3
6809910399741625349,savage,3
6730314940807185414,blacklivesmatter,2
20681302,foryou,2
20681302,blm,2
20681302,blacklivesmatter,2
20681302,fyp,2
20681302,maga,2
6726963349202781189,blm,2
6726963349202781189,blacklivesmatter,3
6532331430180028417,nojusticenopeace,2
6532331430180028417,blacklivesmatter,2
6532331430180028417,blackvoicesheard,2
6532331430180028417,blm,2
6532331430180028417,viral,2
6532331430180028417,petroutine,2
6532331430180028417,xyzcba,2
6532331430180028417,foryourpage,2
6532331430180028417,acab,2
6814480428158944262,viral,7
6814480428158944262,fyp,10
6814480428158944262,hank,2
6814480428158944262,blm,8
6814480428158944262,messin,5
6814480428158944262,fliptheswitch,6
6814480428158944262,dontletthisflop,7
6814480428158944262,foryou,10
6814480428158944262,blacklivesmatter,2
6814480428158944262,foryoupage,3
6814480428158944262,stitch,8
6591619240628649989,blm,3
6591619240628649989,blacklivesmatter,3
6591619240628649989,foryoupage,3
6591619240628649989,replytocomments,2
6591619240628649989,fyp,3
6783415489743160325,blacklivesmatter,2
6783415489743160325,blm,2
6631547133823385605,blackandbrownunity,3
6631547133823385605,blm,3
6631547133823385605,blacklivesmatter,3
6631547133823385605,latino,3
6631547133823385605,poc,3
6631547133823385605,xyzbca,3
6631547133823385605,lgbtq,3
6631547133823385605,lgbt,3
6631547133823385605,latina,3
6631547133823385605,cookout,2
6631547133823385605,gay,3
6631547133823385605,love,3
6631547133823385605,latinx,3
6774816644754768901,foryou,2
6774816644754768901,justiceforgeorgefloyd,5
6774816644754768901,blm,6
6774816644754768901,blacklivesmatter,7
6774816644754768901,foryoupage,6
6774816644754768901,fyp,7
6774816644754768901,raisethecharge,3
6802980469720204293,foryou,2
6802980469720204293,blacklivesmatter,2
6802980469720204293,fup,2
6802980469720204293,blm,4
6802980469720204293,aesthetic,2
6802980469720204293,supportblm,2
6802980469720204293,4u,2
6802980469720204293,fyp,2
6802980469720204293,isupportblm,2
6748578450842321925,blacklivesmatter,2
6748578450842321925,georgefloyd,2
6748578450842321925,foryoupage,2
6748578450842321925,fyp,2
6748578450842321925,imadumbass,2
6748578450842321925,whydididothisshit,2
154117924125876224,blm,2
154117924125876224,blacklivesmatter,2
154117924125876224,stop,2
154117924125876224,notcute,2
154117924125876224,greenscreen,2
154117924125876224,yournotblack,2
154117924125876224,4thofjuly,2
5225754,nojusticenopeace,3
5225754,justiceforgeorgefloyd,3
5225754,blm,3
5225754,blacklivesmatter,3
5225754,oppresion,3
6624273984752074757,viral,3
6624273984752074757,protest,2
6624273984752074757,police,3
6624273984752074757,fyp,3
6624273984752074757,backtheblue,2
6624273984752074757,peace,2
6624273984752074757,love,2
6624273984752074757,hug,2
6624273984752074757,blacklivesmatter,2
6703306668527420422,blacklivesmatter,2
6703306668527420422,blm,2
6703306668527420422,fyp,2
6703306668527420422,londonprotest,2
6703306668527420422,london,2
6690191135321179142,blacklivesmatter,4
6690191135321179142,georgefloyd,2
6690191135321179142,blackvoicesheard,2
6690191135321179142,protests,2
6690191135321179142,bluelivesmatter,2
6690191135321179142,police,2
6690191135321179142,documentary,2
6690191135321179142,alllivesmatter,2
6731108958691853317,specops,2
6731108958691853317,blm,2
6731108958691853317,blacklivesmatter,2
6731108958691853317,blmmovement,2
6731108958691853317,specopsguy,2
6731108958691853317,fyp,2
6665406036373110790,blm,4
6665406036373110790,blacklivesmatter,4
6665406036373110790,love,4
6665406036373110790,soccer,4
6665406036373110790,bvb,3
6665406036373110790,jadonsancho,3
6665406036373110790,georgefloyd,4
6665406036373110790,overtimefc,4
6819363905442219014,foryou,2
6819363905442219014,blacklivesmatter,2
6819363905442219014,blm,2
6819363905442219014,greysanatomy,2
6819363905442219014,foryoupage,2
6819363905442219014,policebrutality,2
6819363905442219014,equality,2
6819363905442219014,fyp,2
6819363905442219014,acab,2
6819363905442219014,policebrutalityisreal,2
6678659856738403333,breonnataylor,3
6678659856738403333,blacklivesmatter,7
6678659856738403333,blm,8
6644926728069611525,blm,2
6644926728069611525,blacklivesmatter,2
60785050522259456,blacklivesmatter,2
60785050522259456,blm,2
60785050522259456,dji,2
60785050522259456,foryoupage,2
60785050522259456,blackmusic,2
60785050522259456,fyp,2
6807979489941226502,blacklivesmatter,2
6807979489941226502,revolution,2
6807979489941226502,blm,2
6742306777906037766,blacklivesmatter,2
6742306777906037766,blm,2
6742306777906037766,drumar,2
6742306777906037766,drumarjohnson,2
6742306777906037766,police,2
6742306777906037766,minnesota,2
6693489263105770501,washington,2
6693489263105770501,foryou,2
6693489263105770501,aoc,2
6693489263105770501,newyork,2
6693489263105770501,blacklivesmatter,2
6693489263105770501,blm,2
6693489263105770501,foryoupage,2
6693489263105770501,insider,2
6693489263105770501,protest,2
6693489263105770501,fyp,2
6693489263105770501,resist,2
6678809161751856134,blm,2
6678809161751856134,blacklivesmatter,2
6816797694187914246,blacklivesmatter,3
6816797694187914246,blm,3
6816797694187914246,ukprotest,3
6816797694187914246,georgefloyd,3
6816797694187914246,fyp,3
6816797694187914246,londonprotest,3
6816797694187914246,ldnblm,3
6532388727984144385,blacklivesmatter,2
6532388727984144385,peace,2
6532388727984144385,recommendations,2
6532388727984144385,xmusic,2
6532388727984144385,period,2
6532388727984144385,weallpeople,2
6532388727984144385,rec,2
6532388727984144385,alllivesmatter,2
6837246028157568006,gentlemen,2
6837246028157568006,blm,2
6837246028157568006,blacklivesmatter,2
6837246028157568006,karenbusters,2
6837246028157568006,viral,2
6837246028157568006,blmmovement,2
6837246028157568006,karen,2
6837246028157568006,karenizing,2
6837246028157568006,animethings,2
6837246028157568006,publicfreakouts,2
6837246028157568006,attention,2
6837246028157568006,gentleman,2
6695062662756025350,politics,2
6695062662756025350,blacklivesmatter,2
6695062662756025350,georgefloyd,2
6540415700996620293,foryou,2
6540415700996620293,blm,2
6540415700996620293,blacklivesmatter,2
6540415700996620293,artskills,2
6540415700996620293,fyp,2
6776238202836894726,breonnataylor,5
6776238202836894726,artwork,2
6776238202836894726,shukriabdi,3
6776238202836894726,fyp,9
6776238202836894726,blm,9
6776238202836894726,painter,8
6776238202836894726,uk,3
6776238202836894726,justice,4
6776238202836894726,thisisamerica,9
6776238202836894726,georgefloyd,9
6776238202836894726,blacklivesmatter,8
6776238202836894726,foryoupage,9
6776238202836894726,underatedartist,8
6687687953663607813,dumptrump2020,3
6687687953663607813,breonnataylor,3
6687687953663607813,blm,7
6687687953663607813,blacklivesmatter,7
6687687953663607813,istayedpolite,4
6687687953663607813,trump,4
6687687953663607813,bluelivesmatter,4
6687687953663607813,protest,4
6687687953663607813,acab,4
6687687953663607813,breonnataylorstillneedsjustice,3
6687687953663607813,bluelivesdontexist,7
6652883602902581253,foryou,2
6652883602902581253,blacklivesmatter,2
6652883602902581253,blm,2
6652883602902581253,foryoupage,2
6652883602902581253,xyzbca,2
6652883602902581253,itsjustdooka,2
6652883602902581253,martinlawrence,2
6652883602902581253,fyp,2
6652883602902581253,makethisgoviral,2
6652883602902581253,dooka,2
6784961442342585350,blacklivesmatter,3
6784961442342585350,nojusticenopeace,3
6784961442342585350,blm,3
6784961442342585350,georgefloyd,3
6636934719940919301,freedom,2
6636934719940919301,blm,2
6636934719940919301,blacklivesmatter,2
6636934719940919301,onerace,2
6636934719940919301,blmmovement,2
6636934719940919301,painting,2
6636934719940919301,careforeachother,2
6636934719940919301,equality,2
6636934719940919301,loveall,2
6636934719940919301,supportall,2
6636934719940919301,standup,2
6636934719940919301,tiktokartist,2
6636934719940919301,support,2
6565202711921868806,xyzbca,2
6565202711921868806,blm,2
6565202711921868806,foryourapge,2
6565202711921868806,blacklivesmatter,2
6674514691106063365,justiceforgeorge,3
6674514691106063365,lovenothate,3
6674514691106063365,justiceforgeorgefloyd,3
6674514691106063365,blacklivesmatter,3
6674514691106063365,justiceforfloyd,3
6568935151496429573,blacklivesmatter,2
6740282357225620486,foryou,2
6740282357225620486,blm,2
6740282357225620486,blacklivesmatter,2
6740282357225620486,viral,2
6740282357225620486,foryoupage,2
6740282357225620486,f,2
6740282357225620486,fypシ,2
6740282357225620486,dance,2
6740282357225620486,like,2
6740282357225620486,foryourpage,2
6740282357225620486,fyp,2
6740282357225620486,follow,2
6749465023288820742,blacklivesmatter,3
6749465023288820742,fyp,2
6721493222802326533,fighton,2
6721493222802326533,blacklivesmatter,2
6721493222802326533,georgefloyd,2
6721493222802326533,robertfuller,2
6721493222802326533,protest,2
6721493222802326533,blacklives,2
6721493222802326533,2020revolution,2
6721493222802326533,selfcareroutine,2
6785663166744429573,aoc,2
6785663166744429573,blm,2
6785663166744429573,duet,2
6785663166744429573,blacklivesmatter,2
6785663166744429573,trump,2
6785663166744429573,equality,2
6785663166744429573,liberal,2
6785663166744429573,tuckfrump,2
6666904320233439238,foryou,2
6666904320233439238,blm,2
6666904320233439238,blacklivesmatter,2
6666904320233439238,foryoupage,2
6666904320233439238,dumptrump,2
6666904320233439238,fyp,2
6847414362065503237,trump,4
6847414362065503237,alm,2
6847414362065503237,protests,2
6847414362065503237,protests2020,2
6847414362065503237,fyp,2
6847414362065503237,maga2020,4
6847414362065503237,blm,4
6847414362065503237,racist,2
6847414362065503237,karens,2
6847414362065503237,bluelivesmatter,2
6847414362065503237,karensoftiktok,2
6847414362065503237,maga,2
6847414362065503237,acab,2
6847414362065503237,karensgonewild,2
